,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
ECMWF-SEAS5.1,lead3,-0.011891506733783424,0.06334954672889777,-0.12128193366321577,-0.062101942857846676,0.0527976332798523,-0.07962630595503516,-0.024695373050959767,-0.02298697558206446,0.13821974122129543,0.030301603860549406,0.1562662375908492,0.03954116116412164
ECMWF-SEAS5.1,lead2,-0.051367301579553014,0.06361958693474262,-0.16873832200918962,-0.10366574408999393,0.04520369648630585,-0.022926637015950956,-0.007885125033849801,0.0924080847904171,0.009971198039753057,0.08133747659349155,0.12608771959851633,-0.04662111018162872
ECMWF-SEAS5.1,lead1,0.07188656795828331,0.014256994427805038,-0.16704931925895855,-0.04448525462589978,0.09824690035276296,-0.0007778353174173459,0.1089218393977959,0.028233806154932983,0.08893108945810707,0.09540683587451664,0.14420616757287172,-0.046357066336502564
Météo France-System 8,lead3,-0.08407774456061627,-0.06777784500732555,-0.006935862744584672,-0.013031923021327541,0.055821295438722836,-0.012126602232899936,0.05562905879174366,0.016968341177824923,0.10739896108968114,0.032282086013638356,0.05202754162669985,-0.049828074986318145
Météo France-System 8,lead2,-0.06150891688250436,-0.06724126359229424,-0.11519141728494219,-0.12063999503184444,0.0012029616593760672,-0.009121529507344375,0.1121116061672482,0.0687923942072262,0.06289165467886834,0.0600121689996284,0.16245180409508544,0.02614432711778311
Météo France-System 8,lead1,-0.19458761995603124,-0.12782406648907627,-0.1377750826329118,-0.006057193371214367,0.07318235812664023,0.06265050704762341,0.12627065010130278,0.02407775676954945,0.03768429091274032,0.18551034944318087,0.06732192071370162,-0.04374041188294167
Met Office-GloSea6.2,lead3,-0.008989801243273182,0.01777242494641479,-0.038610660139206276,-0.017454731713387166,0.10182998994782334,-0.06492662257462384,0.05614919261630757,0.05614534438076442,0.05563901969918108,0.0687952354295875,0.1322868590140287,0.05200136562035556
Met Office-GloSea6.2,lead2,0.008378078490457515,-0.004718920433962564,-0.136256031206877,-0.004287128980343992,-0.01826765317998112,-0.01573940596412166,0.039273803441005124,0.042995456974363,0.07901586410434817,0.06066607051752713,0.055576437743358256,-0.03631148674437911
Met Office-GloSea6.2,lead1,-0.0006923867050747032,-0.07372411960766594,-0.09970416886915205,-0.17653909135443394,0.042894473702180934,-0.0399021297947453,-0.001666091783063797,0.047069489606483626,0.045432258847258676,0.04404015606870952,0.08864053517948717,0.0287390851273965
DWD-GCFS2.1,lead3,-0.056714671082312415,0.023666098342370937,-0.034484014543758434,-0.006617411932183025,-0.02764626067552856,-0.11555447143891279,-0.15086880701498598,0.02078036921757193,0.09582728252004032,-0.05440076561575594,0.1398111308496077,-0.00044605045998416857
DWD-GCFS2.1,lead2,0.0029732164669323846,0.0014687352011624978,-0.08281033675341833,-0.05276666037519857,0.00838001382969169,-0.16682293986325486,0.02397044466550953,0.05704835188391222,0.0025262326778399766,0.04089767623329039,0.0016801111050678622,-0.06211935073861575
DWD-GCFS2.1,lead1,-0.0867634922936264,0.08258295573230429,-0.1787983936416634,-0.027898216518974953,-0.013613468554750922,-0.1143405310780814,-0.03658602793999333,0.011538609404678848,0.00331353960726919,-0.06751850048573316,0.02963764919451372,0.004259942238542063
